scenario,N,seed,method,coverage,K,throughput_Mbps,mean_user_rate_Mbps,p5_rate_Mbps,qos_violation,jain_fairness,time_s
uniform,400,11314,kmeans_grid,0.93750000,20,25725.80215224,64.31450538,0.00000000,0.06250000,0.65435193,0.00500000
uniform,400,11314,gno,0.99250000,40,5125.61079918,12.81402700,1.54554165,0.00750000,0.49484390,0.00600000
uniform,400,11314,alns_no_refine,0.99250000,23,6909.36855556,17.27342139,1.24268815,0.00750000,0.48115325,0.06100000
uniform,400,11314,fixed_gno_refine,1.00000000,40,19339.76754051,48.34941885,11.13656349,0.00000000,0.72145133,0.05200000
uniform,400,11314,alns_sca_lite,1.00000000,26,25651.41889201,64.12854723,12.96991998,0.00000000,0.71609585,0.10000000
uniform,400,11314,pso_low_3x4,1.00000000,26,7732.14695354,19.33036738,2.23403718,0.00000000,0.68446067,0.03300000
uniform,400,11314,pso_mid_6x8,1.00000000,26,9458.83815953,23.64709540,3.65497106,0.00000000,0.60502295,0.11900000
uniform,400,11314,pso_high_12x16,1.00000000,26,10415.93109539,26.03982774,2.21354936,0.00000000,0.59282589,0.43600000
uniform,400,11315,kmeans_grid,0.95000000,20,27265.84376331,68.16460941,0.00000000,0.05000000,0.66369538,0.00500000
uniform,400,11315,gno,0.98000000,40,6930.34593611,17.32586484,1.51790851,0.02000000,0.47117152,0.00500000
uniform,400,11315,alns_no_refine,0.98250000,24,8284.75375540,20.71188439,1.38241543,0.01750000,0.49359121,0.06100000
uniform,400,11315,fixed_gno_refine,1.00000000,40,26481.22098870,66.20305247,19.94470448,0.00000000,0.81520620,0.05100000
uniform,400,11315,alns_sca_lite,1.00000000,31,28538.90702359,71.34726756,18.92330619,0.00000000,0.78867210,0.10900000
uniform,400,11315,pso_low_3x4,1.00000000,31,8931.36379296,22.32840948,4.59604029,0.00000000,0.71419889,0.03900000
uniform,400,11315,pso_mid_6x8,1.00000000,31,10089.98069087,25.22495173,5.04137210,0.00000000,0.66946689,0.14900000
uniform,400,11315,pso_high_12x16,1.00000000,31,12250.60628508,30.62651571,9.90891792,0.00000000,0.69315007,0.62000000
uniform,400,11316,kmeans_grid,0.93500000,20,25740.85463434,64.35213659,0.00000000,0.06500000,0.62861581,0.00600000
uniform,400,11316,gno,1.00000000,40,6085.94738118,15.21486845,1.56997952,0.00000000,0.46979990,0.00600000
uniform,400,11316,alns_no_refine,1.00000000,25,7462.85727666,18.65714319,1.15583896,0.00000000,0.44875075,0.07100000
uniform,400,11316,fixed_gno_refine,1.00000000,40,10407.32514508,26.01831286,4.44678302,0.00000000,0.59552843,0.06400000
uniform,400,11316,alns_sca_lite,1.00000000,29,11297.99590569,28.24498976,3.78817717,0.00000000,0.57531643,0.12200000
uniform,400,11316,pso_low_3x4,1.00000000,29,9520.02847230,23.80007118,1.90294544,0.00000000,0.67589420,0.04000000
uniform,400,11316,pso_mid_6x8,1.00000000,29,9979.53109370,24.94882773,5.01204551,0.00000000,0.57563769,0.15600000
uniform,400,11316,pso_high_12x16,1.00000000,29,12714.84714824,31.78711787,7.04795034,0.00000000,0.62957987,0.69500000
uniform,400,11317,kmeans_grid,0.90750000,20,26270.85226394,65.67713066,0.00000000,0.09250000,0.62542317,0.00500000
uniform,400,11317,gno,0.99500000,40,5596.85834816,13.99214587,2.08609365,0.00500000,0.47390002,0.00700000
uniform,400,11317,alns_no_refine,0.99750000,24,6851.22886687,17.12807217,2.33470649,0.00250000,0.47180989,0.06500000
uniform,400,11317,fixed_gno_refine,1.00000000,40,27500.22175641,68.75055439,19.04630045,0.00000000,0.80045443,0.05200000
uniform,400,11317,alns_sca_lite,1.00000000,27,30188.75663292,75.47189158,16.08574455,0.00000000,0.76203695,0.10400000
uniform,400,11317,pso_low_3x4,1.00000000,27,8955.47205507,22.38868014,6.22633947,0.00000000,0.70034794,0.03300000
uniform,400,11317,pso_mid_6x8,1.00000000,27,9034.38418896,22.58596047,3.54826998,0.00000000,0.68303913,0.12100000
uniform,400,11317,pso_high_12x16,1.00000000,27,12102.12025167,30.25530063,8.63154079,0.00000000,0.63713342,0.44000000
uniform,400,11318,kmeans_grid,0.91750000,20,24969.94447796,62.42486119,0.00000000,0.08250000,0.63242483,0.00500000
uniform,400,11318,gno,0.99250000,40,6252.10237268,15.63025593,1.66423262,0.00750000,0.45339768,0.00500000
uniform,400,11318,alns_no_refine,0.99500000,25,7454.96377870,18.63740945,1.22501113,0.00500000,0.45693732,0.06400000
uniform,400,11318,fixed_gno_refine,0.99250000,40,6252.10237268,15.63025593,1.66423262,0.00750000,0.45339768,0.05700000
uniform,400,11318,alns_sca_lite,0.99250000,26,7573.40661572,18.93351654,1.34446603,0.00750000,0.44987109,0.12100000
uniform,400,11318,pso_low_3x4,0.99750000,26,6753.96907338,16.88492268,4.54761851,0.00250000,0.61714416,0.03600000
uniform,400,11318,pso_mid_6x8,1.00000000,26,9791.39602951,24.47849007,4.55159621,0.00000000,0.64141048,0.12700000
uniform,400,11318,pso_high_12x16,1.00000000,26,11334.77346073,28.33693365,6.87322588,0.00000000,0.66984918,0.44100000
uniform,400,11319,kmeans_grid,0.90250000,20,25829.82369038,64.57455923,0.00000000,0.09750000,0.65900292,0.00400000
uniform,400,11319,gno,0.99750000,40,5497.61211438,13.74403029,1.61995277,0.00250000,0.37975412,0.00500000
uniform,400,11319,alns_no_refine,0.99750000,24,6009.60906821,15.02402267,1.05600738,0.00250000,0.38471081,0.06300000
uniform,400,11319,fixed_gno_refine,0.99750000,40,5497.61211438,13.74403029,1.61995277,0.00250000,0.37975412,0.05800000
uniform,400,11319,alns_sca_lite,0.99750000,30,14859.65644524,37.14914111,5.26253607,0.00250000,0.62343281,0.10700000
uniform,400,11319,pso_low_3x4,1.00000000,30,8592.06355294,21.48015888,6.77815418,0.00000000,0.67688182,0.03600000
uniform,400,11319,pso_mid_6x8,1.00000000,30,8981.69874680,22.45424687,6.77190632,0.00000000,0.63053183,0.12600000
uniform,400,11319,pso_high_12x16,1.00000000,30,11910.39786108,29.77599465,6.74180610,0.00000000,0.61231823,0.50700000
uniform,400,11320,kmeans_grid,0.92750000,20,26541.37512199,66.35343780,0.00000000,0.07250000,0.67625340,0.00500000
uniform,400,11320,gno,0.99500000,40,6717.14200724,16.79285502,1.72264298,0.00500000,0.57269803,0.00500000
uniform,400,11320,alns_no_refine,0.99500000,28,9005.29230959,22.51323077,1.58772890,0.00500000,0.48469672,0.07300000
uniform,400,11320,fixed_gno_refine,0.99500000,40,6717.14200724,16.79285502,1.72264298,0.00500000,0.57269803,0.06000000
uniform,400,11320,alns_sca_lite,1.00000000,26,8610.63028730,21.52657572,1.82116351,0.00000000,0.46302418,0.12200000
uniform,400,11320,pso_low_3x4,0.99750000,26,8272.20834536,20.68052086,2.97493570,0.00250000,0.65708452,0.04100000
uniform,400,11320,pso_mid_6x8,1.00000000,26,9451.55196550,23.62887991,6.68401590,0.00000000,0.65434200,0.14600000
uniform,400,11320,pso_high_12x16,1.00000000,26,12068.44802691,30.17112007,4.90187771,0.00000000,0.55754515,0.52800000
uniform,400,11321,kmeans_grid,0.88000000,20,23330.59318031,58.32648295,0.00000000,0.12000000,0.59493445,0.00500000
uniform,400,11321,gno,1.00000000,40,5688.60764773,14.22151912,1.79187525,0.00000000,0.51996942,0.00600000
uniform,400,11321,alns_no_refine,1.00000000,27,6644.53226434,16.61133066,2.03993144,0.00000000,0.51027148,0.06900000
uniform,400,11321,fixed_gno_refine,1.00000000,40,27645.96622629,69.11491557,16.99448118,0.00000000,0.79378599,0.05100000
uniform,400,11321,alns_sca_lite,1.00000000,28,30113.69778934,75.28424447,15.53333059,0.00000000,0.76413690,0.10000000
uniform,400,11321,pso_low_3x4,1.00000000,28,8134.69280994,20.33673202,6.61828224,0.00000000,0.62819389,0.03600000
uniform,400,11321,pso_mid_6x8,1.00000000,28,9014.64742796,22.53661857,6.12960143,0.00000000,0.68712722,0.12200000
uniform,400,11321,pso_high_12x16,1.00000000,28,11650.18860855,29.12547152,8.01014443,0.00000000,0.59819323,0.49800000
uniform,400,11322,kmeans_grid,0.90250000,20,24312.21881180,60.78054703,0.00000000,0.09750000,0.63799735,0.00500000
uniform,400,11322,gno,0.99000000,40,5412.09560716,13.53023902,1.55602065,0.01000000,0.49050546,0.00500000
uniform,400,11322,alns_no_refine,0.99250000,28,6250.67498474,15.62668746,1.28610422,0.00750000,0.47697690,0.07400000
uniform,400,11322,fixed_gno_refine,1.00000000,40,10627.59314777,26.56898287,3.07890792,0.00000000,0.59643860,0.05700000
uniform,400,11322,alns_sca_lite,1.00000000,30,11698.22879117,29.24557198,3.10548465,0.00000000,0.59162237,0.11500000
uniform,400,11322,pso_low_3x4,1.00000000,30,9285.44980444,23.21362451,6.02184275,0.00000000,0.70221771,0.04300000
uniform,400,11322,pso_mid_6x8,1.00000000,30,7429.18842878,18.57297107,6.13857023,0.00000000,0.69948310,0.14100000
uniform,400,11322,pso_high_12x16,1.00000000,30,11510.75459799,28.77688649,6.39513231,0.00000000,0.62428671,0.58000000
uniform,400,11323,kmeans_grid,0.90250000,20,24845.88494964,62.11471237,0.00000000,0.09750000,0.63325851,0.00800000
uniform,400,11323,gno,0.99750000,40,7200.99486528,18.00248716,2.98479496,0.00250000,0.53177736,0.01000000
uniform,400,11323,alns_no_refine,0.99750000,28,9298.54245248,23.24635613,3.42826522,0.00250000,0.54029824,0.07400000
uniform,400,11323,fixed_gno_refine,0.99750000,40,7200.99486528,18.00248716,2.98479496,0.00250000,0.53177736,0.05700000
uniform,400,11323,alns_sca_lite,0.99750000,26,13069.67857513,32.67419644,4.01231261,0.00250000,0.58194315,0.11000000
uniform,400,11323,pso_low_3x4,1.00000000,26,8290.61131136,20.72652828,4.26998654,0.00000000,0.73989053,0.03500000
uniform,400,11323,pso_mid_6x8,1.00000000,26,10906.00894127,27.26502235,6.95335678,0.00000000,0.65659312,0.12300000
uniform,400,11323,pso_high_12x16,1.00000000,26,9089.39263864,22.72348160,6.90799672,0.00000000,0.63606758,0.44300000
uniform,400,11324,kmeans_grid,0.90500000,20,24431.38773350,61.07846933,0.00000000,0.09500000,0.64480455,0.00400000
uniform,400,11324,gno,0.99500000,40,5903.96541704,14.75991354,1.69826869,0.00500000,0.46547117,0.00600000
uniform,400,11324,alns_no_refine,0.99500000,25,7905.32436718,19.76331092,1.64259654,0.00500000,0.49259749,0.05900000
uniform,400,11324,fixed_gno_refine,0.99500000,40,5903.96541704,14.75991354,1.69826869,0.00500000,0.46547117,0.05200000
uniform,400,11324,alns_sca_lite,0.99500000,26,7590.86690881,18.97716727,1.88714656,0.00500000,0.48682656,0.10700000
uniform,400,11324,pso_low_3x4,0.99250000,26,7937.73011382,19.84432528,3.15226633,0.00750000,0.63036783,0.03100000
uniform,400,11324,pso_mid_6x8,1.00000000,26,9512.49817742,23.78124544,3.28004794,0.00000000,0.67467941,0.11400000
uniform,400,11324,pso_high_12x16,1.00000000,26,11663.06346823,29.15765867,4.52060171,0.00000000,0.71465509,0.41200000
uniform,400,11325,kmeans_grid,0.85000000,20,21314.66531385,53.28666328,0.00000000,0.15000000,0.55684162,0.00400000
uniform,400,11325,gno,0.99250000,40,5372.69988309,13.43174971,1.60521353,0.00750000,0.48780722,0.00500000
uniform,400,11325,alns_no_refine,0.99250000,33,5879.60847378,14.69902118,1.55283508,0.00750000,0.49356377,0.06800000
uniform,400,11325,fixed_gno_refine,0.99500000,40,9944.27270953,24.86068177,1.99481321,0.00500000,0.55020226,0.05000000
uniform,400,11325,alns_sca_lite,1.00000000,25,17660.41906786,44.15104767,3.41553229,0.00000000,0.59066554,0.10200000
uniform,400,11325,pso_low_3x4,0.99750000,25,8077.37480206,20.19343701,3.84706260,0.00250000,0.66254649,0.03100000
uniform,400,11325,pso_mid_6x8,1.00000000,25,9603.62861605,24.00907154,3.56065681,0.00000000,0.67479302,0.10500000
uniform,400,11325,pso_high_12x16,1.00000000,25,11126.20232376,27.81550581,3.26427615,0.00000000,0.62340939,0.38400000
uniform,400,11326,kmeans_grid,0.90000000,20,25533.47659177,63.83369148,0.00000000,0.10000000,0.63042496,0.00400000
uniform,400,11326,gno,0.99500000,40,5846.51863675,14.61629659,1.90475571,0.00500000,0.45418324,0.00500000
uniform,400,11326,alns_no_refine,0.99750000,27,6664.31035322,16.66077588,1.80441255,0.00250000,0.45322851,0.06000000
uniform,400,11326,fixed_gno_refine,1.00000000,40,9727.86558662,24.31966397,4.68417318,0.00000000,0.60661556,0.04900000
uniform,400,11326,alns_sca_lite,1.00000000,27,10997.32822662,27.49332057,4.05922706,0.00000000,0.56556129,0.10600000
uniform,400,11326,pso_low_3x4,1.00000000,27,8249.17952421,20.62294881,4.52440249,0.00000000,0.68309598,0.03000000
uniform,400,11326,pso_mid_6x8,1.00000000,27,8739.82291103,21.84955728,5.30992097,0.00000000,0.65608348,0.11600000
uniform,400,11326,pso_high_12x16,1.00000000,27,11638.58859004,29.09647148,5.90768705,0.00000000,0.63003835,0.43600000
uniform,400,11327,kmeans_grid,0.92750000,20,27233.08676018,68.08271690,0.00000000,0.07250000,0.66557009,0.00500000
uniform,400,11327,gno,0.98500000,40,5578.79708158,13.94699270,1.14469298,0.01500000,0.46178228,0.00500000
uniform,400,11327,alns_no_refine,0.98500000,25,7173.43404017,17.93358510,1.23314413,0.01500000,0.45583120,0.06200000
uniform,400,11327,fixed_gno_refine,1.00000000,40,9505.59730709,23.76399327,3.55341332,0.00000000,0.57864820,0.04900000
uniform,400,11327,alns_sca_lite,1.00000000,27,11601.63271864,29.00408180,3.23321379,0.00000000,0.55718865,0.09900000
uniform,400,11327,pso_low_3x4,1.00000000,27,7573.20072009,18.93300180,2.48230755,0.00000000,0.61831277,0.03400000
uniform,400,11327,pso_mid_6x8,1.00000000,27,11026.52253252,27.56630633,3.88403883,0.00000000,0.66924004,0.11200000
uniform,400,11327,pso_high_12x16,1.00000000,27,11718.57034330,29.29642586,5.30331325,0.00000000,0.74461311,0.43400000
uniform,400,11328,kmeans_grid,0.89500000,20,25525.65912203,63.81414781,0.00000000,0.10500000,0.65458023,0.00500000
uniform,400,11328,gno,0.99500000,40,4539.32867000,11.34832168,1.76448358,0.00500000,0.55389675,0.00600000
uniform,400,11328,alns_no_refine,0.99500000,22,6052.46942149,15.13117355,1.92027405,0.00500000,0.49333282,0.06200000
uniform,400,11328,fixed_gno_refine,1.00000000,40,27373.12013990,68.43280035,20.38568886,0.00000000,0.81201460,0.05600000
uniform,400,11328,alns_sca_lite,1.00000000,26,28151.40753324,70.37851883,18.17922071,0.00000000,0.77977959,0.10900000
uniform,400,11328,pso_low_3x4,1.00000000,26,7899.00123404,19.74750309,6.96731555,0.00000000,0.70217622,0.03000000
uniform,400,11328,pso_mid_6x8,1.00000000,26,8234.95176884,20.58737942,1.39271459,0.00000000,0.53431880,0.12100000
uniform,400,11328,pso_high_12x16,1.00000000,26,11861.95855671,29.65489639,7.32392432,0.00000000,0.67881346,0.45500000
uniform,400,11329,kmeans_grid,0.94500000,20,27193.02936893,67.98257342,0.00000000,0.05500000,0.67366436,0.00500000
uniform,400,11329,gno,0.99250000,40,7917.85306441,19.79463266,1.50542156,0.00750000,0.52493316,0.00600000
uniform,400,11329,alns_no_refine,0.99250000,26,8701.58606554,21.75396516,1.58604469,0.00750000,0.53054883,0.06600000
uniform,400,11329,fixed_gno_refine,0.99250000,40,7917.85306441,19.79463266,1.50542156,0.00750000,0.52493316,0.05300000
uniform,400,11329,alns_sca_lite,0.99500000,25,8143.35140300,20.35837851,1.59755039,0.00500000,0.50744208,0.10700000
uniform,400,11329,pso_low_3x4,0.99500000,25,8228.68373897,20.57170935,1.59250243,0.00500000,0.59386797,0.03200000
uniform,400,11329,pso_mid_6x8,1.00000000,25,7905.84535866,19.76461340,1.93919410,0.00000000,0.59617862,0.11200000
uniform,400,11329,pso_high_12x16,1.00000000,25,10537.97560836,26.34493902,4.58252791,0.00000000,0.55565311,0.41900000
hotspot,100,12000,kmeans_grid,0.78000000,5,6253.37962456,62.53379625,0.00000000,0.22000000,0.54775310,0.00000000
hotspot,100,12000,gno,0.99000000,10,2522.15558298,25.22155583,6.35947749,0.01000000,0.60080912,0.00100000
hotspot,100,12000,alns_no_refine,0.99000000,7,3276.71225541,32.76712255,1.87487917,0.01000000,0.59135665,0.00400000
hotspot,100,12000,fixed_gno_refine,1.00000000,10,6331.42186741,63.31421867,15.81825992,0.00000000,0.73482848,0.00700000
hotspot,100,12000,alns_sca_lite,1.00000000,7,5956.92771405,59.56927714,15.15248034,0.00000000,0.74784940,0.01000000
hotspot,100,12000,pso_low_3x4,1.00000000,7,1987.45382070,19.87453821,1.31806627,0.00000000,0.47283607,0.00200000
hotspot,100,12000,pso_mid_6x8,1.00000000,7,2137.87594992,21.37875950,0.74912030,0.00000000,0.42556769,0.01100000
hotspot,100,12000,pso_high_12x16,1.00000000,7,3291.88318676,32.91883187,0.68231078,0.00000000,0.38486827,0.04300000
hotspot,100,12001,kmeans_grid,0.80000000,5,7096.32356135,70.96323561,0.00000000,0.20000000,0.54422004,0.00000000
hotspot,100,12001,gno,1.00000000,10,3388.52040039,33.88520400,6.71166013,0.00000000,0.52392494,0.00100000
hotspot,100,12001,alns_no_refine,1.00000000,6,5139.96614400,51.39966144,3.21240966,0.00000000,0.44312186,0.00300000
hotspot,100,12001,fixed_gno_refine,1.00000000,10,5369.22318271,53.69223183,17.84607343,0.00000000,0.63054631,0.00600000
hotspot,100,12001,alns_sca_lite,1.00000000,6,5988.49849576,59.88498496,14.20618061,0.00000000,0.64560990,0.00900000
hotspot,100,12001,pso_low_3x4,1.00000000,6,2211.57045238,22.11570452,2.04477325,0.00000000,0.42704390,0.00300000
hotspot,100,12001,pso_mid_6x8,1.00000000,6,2489.49552341,24.89495523,1.01577819,0.00000000,0.52920142,0.00900000
hotspot,100,12001,pso_high_12x16,1.00000000,6,4904.15060329,49.04150603,1.67869206,0.00000000,0.25882556,0.03100000
hotspot,100,12002,kmeans_grid,0.83000000,5,6108.50325158,61.08503252,0.00000000,0.17000000,0.47538225,0.00100000
hotspot,100,12002,gno,0.98000000,10,3194.52381946,31.94523819,6.62247648,0.02000000,0.48018303,0.00100000
hotspot,100,12002,alns_no_refine,0.98000000,7,3858.28031891,38.58280319,1.96748375,0.02000000,0.54468302,0.00500000
hotspot,100,12002,fixed_gno_refine,1.00000000,10,7721.10798585,77.21107986,23.27303628,0.00000000,0.78016823,0.00700000
hotspot,100,12002,alns_sca_lite,1.00000000,6,7735.20380452,77.35203805,15.46280713,0.00000000,0.74835768,0.00800000
hotspot,100,12002,pso_low_3x4,0.97000000,6,3068.55966413,30.68559664,4.50370246,0.03000000,0.30764609,0.00300000
hotspot,100,12002,pso_mid_6x8,1.00000000,6,2930.55204301,29.30552043,1.81333678,0.00000000,0.38613872,0.00800000
hotspot,100,12002,pso_high_12x16,1.00000000,6,5028.07748410,50.28077484,7.63861094,0.00000000,0.29552050,0.03100000
hotspot,100,12003,kmeans_grid,0.85000000,5,6742.71793995,67.42717940,0.00000000,0.15000000,0.49657985,0.00000000
hotspot,100,12003,gno,1.00000000,10,3962.94850066,39.62948501,6.05543770,0.00000000,0.35933023,0.00100000
hotspot,100,12003,alns_no_refine,1.00000000,6,4769.26132971,47.69261330,4.85158595,0.00000000,0.32990180,0.00400000
hotspot,100,12003,fixed_gno_refine,1.00000000,10,6538.77812317,65.38778123,22.33614961,0.00000000,0.62615613,0.00600000
hotspot,100,12003,alns_sca_lite,1.00000000,6,6729.11974734,67.29119747,8.43624147,0.00000000,0.60107101,0.00900000
hotspot,100,12003,pso_low_3x4,0.92000000,6,3233.65388456,32.33653885,0.00000000,0.08000000,0.43939895,0.00300000
hotspot,100,12003,pso_mid_6x8,0.99000000,6,2537.31103294,25.37311033,0.97581057,0.01000000,0.29719599,0.00900000
hotspot,100,12003,pso_high_12x16,1.00000000,6,3671.26938823,36.71269388,1.39729246,0.00000000,0.25851939,0.03700000
hotspot,100,12004,kmeans_grid,0.80000000,5,5836.58028260,58.36580283,0.00000000,0.20000000,0.45519038,0.00100000
hotspot,100,12004,gno,0.98000000,10,3746.45516789,37.46455168,5.96463646,0.02000000,0.41587923,0.00000000
hotspot,100,12004,alns_no_refine,0.98000000,6,5530.54440215,55.30544402,1.14913352,0.02000000,0.55853099,0.00400000
hotspot,100,12004,fixed_gno_refine,1.00000000,10,6944.64327394,69.44643274,16.06634306,0.00000000,0.68437400,0.00600000
hotspot,100,12004,alns_sca_lite,1.00000000,7,6315.28853609,63.15288536,10.98616991,0.00000000,0.61078671,0.01100000
